test_type,alloy,solute,plane,T_C,gamma_Jm2_mean,gamma_Jm2_std,gamma_Jm2_min,gamma_Jm2_max,ads_monolayers_mean,ads_monolayers_std,ads_monolayers_min,ads_monolayers_max,ads_first2_monolayers_mean,ads_first2_monolayers_std,ads_first2_monolayers_min,ads_first2_monolayers_max,acceptance_ratio_mean,acceptance_ratio_std,acceptance_ratio_min,acceptance_ratio_max,delta_final_mean,delta_final_std,delta_final_min,delta_final_max,term1_Jmol_mean,term1_Jmol_std,term1_Jmol_min,term1_Jmol_max,term2_Jmol_mean,term2_Jmol_std,term2_Jmol_min,term2_Jmol_max,term3_Jmol_mean,term3_Jmol_std,term3_Jmol_min,term3_Jmol_max,term4_Jmol_mean,term4_Jmol_std,term4_Jmol_min,term4_Jmol_max,term5_Jmol_mean,term5_Jmol_std,term5_Jmol_min,term5_Jmol_max,Eel_Jmol_mean,Eel_Jmol_std,Eel_Jmol_min,Eel_Jmol_max,total_Jmol_mean,total_Jmol_std,total_Jmol_min,total_Jmol_max
L,Fe-1.15Cu_wt,CU,111,525.0,1.7426857053040314,0.0,1.7426857053040314,1.7426857053040314,0.9902903797062252,0.0,0.9902903797062254,0.9902903797062254,0.9902940058295957,0.0,0.9902940058295958,0.9902940058295958,0.8312799999999999,0.0,0.83128,0.83128,0.2,0.0,0.2,0.2,118968.77617183657,0.0,118968.77617183657,118968.77617183657,30479.68497010046,0.0,30479.684970100465,30479.684970100465,-135.036835584353,0.0,-135.036835584353,-135.036835584353,-0.11307590325647801,0.0,-0.113075903256478,-0.113075903256478,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,149313.3112304494,0.0,149313.3112304494,149313.3112304494
L,Fe-1.15Cu_wt,CU,111,550.0,1.753318352417344,0.0,1.7533183524173437,1.7533183524173437,0.9904270984562252,0.0,0.9904270984562252,0.9904270984562252,0.9904307245795959,0.0,0.9904307245795958,0.9904307245795958,0.83334,0.0,0.83334,0.83334,0.2,0.0,0.2,0.2,118968.77617183657,0.0,118968.77617183657,118968.77617183657,31434.426919120328,0.0,31434.426919120328,31434.426919120328,-178.68766884447004,0.0,-178.68766884447004,-178.68766884447004,-0.1989869944189581,0.0,-0.1989869944189581,-0.1989869944189581,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,150224.316435118,0.0,150224.316435118,150224.316435118
L,Fe-1.15Cu_wt,CU,111,575.0,1.7638298188776926,0.0,1.7638298188776926,1.7638298188776926,0.9905442859562253,0.0,0.9905442859562252,0.9905442859562252,0.9905479120795958,0.0,0.9905479120795958,0.9905479120795958,0.83514,0.0,0.83514,0.83514,0.2,0.0,0.2,0.2,118971.02104730197,0.0,118971.02104730195,118971.02104730195,32386.92168811172,0.0,32386.92168811172,32386.92168811172,-232.6804668730951,0.0,-232.6804668730951,-232.6804668730951,-0.3233870998682912,0.0,-0.3233870998682912,-0.3233870998682912,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,151124.9388814407,0.0,151124.9388814407,151124.9388814407
L,Fe-1.15Cu_wt,CU,111,600.0,1.7742004194492522,0.0,1.7742004194492522,1.7742004194492522,0.9907200672062253,0.0,0.9907200672062252,0.9907200672062252,0.9907236933295958,0.0,0.9907236933295958,0.9907236933295958,0.836745,0.0,0.836745,0.836745,0.2,0.0,0.2,0.2,118971.02104730197,0.0,118971.02104730195,118971.02104730195,33341.65117648011,0.0,33341.65117648011,33341.65117648011,-298.65912873092816,0.0,-298.65912873092816,-298.65912873092816,-0.521156639184379,0.0,-0.521156639184379,-0.521156639184379,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,152013.49193841193,0.0,152013.49193841193,152013.49193841193
L,Fe-1.15Cu_wt,CU,111,625.0,1.7844097458869963,0.0,1.7844097458869963,1.7844097458869963,0.9909349109562251,0.0,0.9909349109562252,0.9909349109562252,0.9909385370795958,0.0,0.9909385370795958,0.9909385370795958,0.8384599999999999,0.0,0.83846,0.83846,0.2,0.0,0.2,0.2,118971.02104730197,0.0,118971.02104730195,118971.02104730195,34296.43669851443,0.0,34296.43669851443,34296.43669851443,-378.4061462183698,0.0,-378.4061462183698,-378.4061462183698,-0.8245720001432403,0.0,-0.8245720001432403,-0.8245720001432403,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,152888.22702759787,0.0,152888.22702759787,152888.22702759787
L,Fe-1.15Cu_wt,CU,111,650.0,1.794434677462324,0.0,1.7944346774623243,1.7944346774623243,0.9911692859562253,0.0,0.9911692859562252,0.9911692859562252,0.9911729120795956,0.0,0.9911729120795956,0.9911729120795956,0.840405,0.0,0.840405,0.840405,0.2,0.0,0.2,0.2,118973.26592276737,0.0,118973.26592276736,118973.26592276736,35249.04486962792,0.0,35249.04486962792,35249.04486962792,-473.87193255182444,0.0,-473.8719325518245,-473.8719325518245,-1.2756948715097842,0.0,-1.2756948715097842,-1.2756948715097842,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,153747.16316497195,0.0,153747.16316497195,153747.16316497195
L,Fe-1.15Cu_wt,CU,111,675.0,1.8042488281772004,0.0,1.8042488281772004,1.8042488281772004,0.9914622547062251,0.0,0.9914622547062252,0.9914622547062252,0.9914658808295955,0.0,0.9914658808295956,0.9914658808295956,0.842365,0.0,0.842365,0.842365,0.2,0.0,0.2,0.2,118973.26592276737,0.0,118973.26592276736,118973.26592276736,36203.94931047512,0.0,36203.94931047512,36203.94931047512,-587.2471207070322,0.0,-587.2471207070322,-587.2471207070322,-1.9285143129319784,0.0,-1.9285143129319784,-1.9285143129319784,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,154588.03959822253,0.0,154588.03959822253,154588.03959822253
L,Fe-1.15Cu_wt,CU,111,700.0,1.8138233409556768,0.0,1.813823340955677,1.813823340955677,0.9917942859562254,0.0,0.9917942859562254,0.9917942859562254,0.9917979120795961,0.0,0.991797912079596,0.991797912079596,0.8439250000000001,0.0,0.843925,0.843925,0.2,0.0,0.2,0.2,118975.51079823272,0.0,118975.51079823272,118975.51079823272,37156.72073834924,0.0,37156.72073834924,37156.72073834924,-720.9679216905854,0.0,-720.9679216905854,-720.9679216905854,-2.879761808990114,0.0,-2.879761808990114,-2.879761808990114,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,155408.3838530824,0.0,155408.3838530824,155408.3838530824
L,Fe-3.8W_wt,W,100,400.0,2.5013491855344854,0.0,2.5013491855344854,2.5013491855344854,-0.0118676262255236,0.0,-0.0118676262255236,-0.0118676262255236,-0.011853096515717,0.0,-0.011853096515717,-0.011853096515717,0.83883,0.0,0.83883,0.83883,0.2,0.0,0.2,0.2,123675.00000004176,0.0,123675.00000004176,123675.00000004176,66.75481183900777,0.0,66.75481183900777,66.75481183900777,-0.0106103771401921,0.0,-0.0106103771401921,-0.0106103771401921,6.887358619381525e-06,0.0,6.887358619381526e-06,6.887358619381526e-06,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,123741.74420839101,0.0,123741.744208391,123741.744208391
L,Fe-3.8W_wt,W,100,425.0,2.501399236155039,0.0,2.501399236155039,2.501399236155039,-0.0118676262255236,0.0,-0.0118676262255236,-0.0118676262255236,-0.011853096515717,0.0,-0.011853096515717,-0.011853096515717,0.8398299999999999,0.0,0.83983,0.83983,0.2,0.0,0.2,0.2,123675.00000004176,0.0,123675.00000004176,123675.00000004176,69.23400710897019,0.0,69.23400710897019,69.23400710897019,-0.013803521058973301,0.0,-0.0138035210589733,-0.0138035210589733,8.960077336290902e-06,0.0,8.960077336290902e-06,8.960077336290902e-06,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,123744.22021258976,0.0,123744.22021258976,123744.22021258976
L,Fe-3.8W_wt,W,100,450.0,2.5014492719240717,0.0,2.5014492719240717,2.5014492719240717,-0.0118676262255236,0.0,-0.0118676262255236,-0.0118676262255236,-0.011853096515717,0.0,-0.011853096515717,-0.011853096515717,0.84085,0.0,0.84085,0.84085,0.2,0.0,0.2,0.2,123675.00000004176,0.0,123675.00000004176,123675.00000004176,71.71320237893259,0.0,71.71320237893259,71.71320237893259,-0.0177318468857949,0.0,-0.0177318468857949,-0.0177318468857949,1.1510013911175827e-05,0.0,1.1510013911175827e-05,1.1510013911175827e-05,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,123746.6954820838,0.0,123746.6954820838,123746.6954820838
L,Fe-3.8W_wt,W,100,475.0,2.5014990975902225,0.0,2.5014990975902225,2.5014990975902225,-0.0118285637255236,0.0,-0.0118285637255236,-0.0118285637255236,-0.011814034015717,0.0,-0.011814034015717,-0.011814034015717,0.84189,0.0,0.84189,0.84189,0.2,0.0,0.2,0.2,123676.63117831077,0.0,123676.63117831077,123676.63117831077,72.55781509774089,0.0,72.55781509774089,72.55781509774089,-0.028650201008952804,0.0,-0.0286502010089528,-0.0286502010089528,1.4580834907216758e-05,0.0,1.4580834907216758e-05,1.4580834907216758e-05,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,123749.16035778829,0.0,123749.1603577883,123749.1603577883
L,Fe-3.8W_wt,W,100,500.0,2.5015479582491595,0.0,2.5015479582491595,2.5015479582491595,-0.0118285637255236,0.0,-0.0118285637255236,-0.0118285637255236,-0.011814034015717,0.0,-0.011814034015717,-0.011814034015717,0.8427900000000002,0.0,0.84279,0.84279,0.2,0.0,0.2,0.2,123676.63117831077,0.0,123676.63117831077,123676.63117831077,74.98238955131775,0.0,74.98238955131775,74.98238955131775,-0.036091644131431,0.0,-0.036091644131431,-0.036091644131431,1.8367979493266703e-05,0.0,1.8367979493266703e-05,1.8367979493266703e-05,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,123751.57749458592,0.0,123751.57749458592,123751.57749458592
L,Fe-3.8W_wt,W,100,525.0,2.501596786507905,0.0,2.501596786507905,2.501596786507905,-0.0118285637255236,0.0,-0.0118285637255236,-0.0118285637255236,-0.011814034015717,0.0,-0.011814034015717,-0.011814034015717,0.8434799999999999,0.0,0.84348,0.84348,0.2,0.0,0.2,0.2,123676.63117831077,0.0,123676.63117831077,123676.63117831077,77.40696400489459,0.0,77.40696400489459,77.40696400489459,-0.0451367408442597,0.0,-0.0451367408442597,-0.0451367408442597,2.2971265238045663e-05,0.0,2.2971265238045663e-05,2.2971265238045663e-05,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,123753.99302854607,0.0,123753.99302854609,123753.99302854609
L,Fe-3.8W_wt,W,100,550.0,2.501645511240864,0.0,2.501645511240864,2.501645511240864,-0.0118449033551767,0.0,-0.0118449033551767,-0.0118449033551767,-0.0118566031019059,0.0,-0.0118566031019059,-0.0118566031019059,0.84415,0.0,0.84415,0.84415,0.2,0.0,0.2,0.2,123675.81558917626,0.0,123675.81558917626,123675.81558917626,80.63813330493106,0.0,80.63813330493106,80.63813330493106,-0.0501387229641427,0.0,-0.0501387229641427,-0.0501387229641427,-0.0001426726770769,0.0,-0.0001426726770769,-0.0001426726770769,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,123756.40344108555,0.0,123756.40344108555,123756.40344108555
L,Fe-3.8W_wt,W,100,575.0,2.5016943162205045,0.0,2.5016943162205045,2.5016943162205045,-0.0118285637255236,0.0,-0.0118285637255236,-0.0118285637255236,-0.011814034015717,0.0,-0.011814034015717,-0.011814034015717,0.8449199999999999,0.0,0.84492,0.84492,0.2,0.0,0.2,0.2,123676.63117831077,0.0,123676.63117831077,123676.63117831077,82.2561129120483,0.0,82.2561129120483,82.2561129120483,-0.0695031664284116,0.0,-0.0695031664284116,-0.0695031664284116,3.537197504844035e-05,0.0,3.537197504844035e-05,3.537197504844035e-05,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,123758.81782342836,0.0,123758.81782342836,123758.81782342836
L,Fe-3.8W_wt,W,100,600.0,2.501742995678732,0.0,2.501742995678732,2.501742995678732,-0.0118676262255236,0.0,-0.0118676262255236,-0.0118676262255236,-0.011853096515717,0.0,-0.011853096515717,-0.011853096515717,0.845995,0.0,0.845995,0.845995,0.2,0.0,0.2,0.2,123676.63117831077,0.0,123676.63117831077,123676.63117831077,84.68106742391295,0.0,84.68106742391295,84.68106742391295,-0.0858498432611184,0.0,-0.0858498432611184,-0.0858498432611184,-0.0003996645446047,0.0,-0.0003996645446047,-0.0003996645446047,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,123761.22599622686,0.0,123761.22599622686,123761.22599622686
L,Fe-3.8W_wt,W,100,625.0,2.5017915984054326,0.0,2.5017915984054326,2.5017915984054326,-0.0118676262255236,0.0,-0.0118676262255236,-0.0118676262255236,-0.011853096515717,0.0,-0.011853096515717,-0.011853096515717,0.84681,0.0,0.84681,0.84681,0.2,0.0,0.2,0.2,123676.63117831077,0.0,123676.63117831077,123676.63117831077,87.1056527593053,0.0,87.1056527593053,87.1056527593053,-0.1059646465035728,0.0,-0.1059646465035728,-0.1059646465035728,-0.0004933068084962,0.0,-0.0004933068084962,-0.0004933068084962,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,123763.63037311674,0.0,123763.63037311674,123763.63037311674
L,Fe-3.8W_wt,W,100,650.0,2.5018401017591256,0.0,2.5018401017591256,2.5018401017591256,-0.0118676262255236,0.0,-0.0118676262255236,-0.0118676262255236,-0.011853096515717,0.0,-0.011853096515717,-0.011853096515717,0.847745,0.0,0.847745,0.847745,0.2,0.0,0.2,0.2,123676.63117831077,0.0,123676.63117831077,123676.63117831077,89.53023809469764,0.0,89.53023809469764,89.53023809469764,-0.1309726526667819,0.0,-0.1309726526667819,-0.1309726526667819,-0.0006097288427717,0.0,-0.0006097288427717,-0.0006097288427717,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,123766.02983402394,0.0,123766.02983402394,123766.02983402394
L,Fe-3.8W_wt,W,100,675.0,2.5018874545026586,0.0,2.5018874545026586,2.5018874545026586,-0.0118285637255236,0.0,-0.0118285637255236,-0.0118285637255236,-0.011833565265717,0.0,-0.011833565265717,-0.011833565265717,0.8489600000000002,0.0,0.84896,0.84896,0.2,0.0,0.2,0.2,123677.44676744528,0.0,123677.44676744528,123677.44676744528,91.1062223433346,0.0,91.1062223433346,91.1062223433346,-0.1798600649019977,0.0,-0.1798600649019977,-0.1798600649019977,-0.0007554771816426,0.0,-0.0007554771816426,-0.0007554771816426,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,123768.37237424652,0.0,123768.37237424652,123768.37237424652
L,Fe-3.8W_wt,W,100,700.0,2.5019346317154243,0.0,2.5019346317154243,2.5019346317154243,-0.0118202481291945,0.0,-0.0118202481291945,-0.0118202481291945,-0.0118115997467502,0.0,-0.0118115997467502,-0.0118115997467502,0.850055,0.0,0.850055,0.850055,0.2,0.0,0.2,0.2,123678.26235657974,0.0,123678.26235657975,123678.26235657975,92.69122006572051,0.0,92.69122006572051,92.69122006572051,-0.2464676062851706,0.0,-0.2464676062851706,-0.2464676062851706,-0.0008780771717975999,0.0,-0.0008780771717976,-0.0008780771717976,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,123770.70623096204,0.0,123770.70623096204,123770.70623096204
L,Fe-3.8W_wt,W,110,400.0,2.4519007584033794,0.0,2.4519007584033794,2.4519007584033794,-0.0118285637255236,0.0,-0.0118285637255236,-0.0118285637255236,-0.011814034015717,0.0,-0.011814034015717,-0.011814034015717,0.84622,0.0,0.84622,0.84622,0.2,0.0,0.2,0.2,85702.22171868317,0.0,85702.22171868317,85702.22171868317,65.28409173701033,0.0,65.28409173701033,65.28409173701033,-0.0067442943094433,0.0,-0.0067442943094433,-0.0067442943094433,3.432347363320288e-06,0.0,3.432347363320288e-06,3.432347363320288e-06,-0.0105406079947892,0.0,-0.0105406079947892,-0.0105406079947892,0.0,0.0,0.0,0.0,85767.48852895021,0.0,85767.48852895021,85767.48852895021
L,Fe-3.8W_wt,W,110,425.0,2.451969922888089,0.0,2.451969922888089,2.451969922888089,-0.0118285637255236,0.0,-0.0118285637255236,-0.0118285637255236,-0.011814034015717,0.0,-0.011814034015717,-0.011814034015717,0.847005,0.0,0.847005,0.847005,0.2,0.0,0.2,0.2,85702.22171868317,0.0,85702.22171868317,85702.22171868317,67.7086661905872,0.0,67.7086661905872,67.7086661905872,-0.0087739584840648,0.0,-0.0087739584840648,-0.0087739584840648,4.465296424934181e-06,0.0,4.465296424934181e-06,4.465296424934181e-06,-0.0137127552120001,0.0,-0.0137127552120001,-0.0137127552120001,0.0,0.0,0.0,0.0,85769.90790262536,0.0,85769.90790262536,85769.90790262536
L,Fe-3.8W_wt,W,110,450.0,2.452038054123578,0.0,2.452038054123578,2.452038054123578,-0.0117895012255236,0.0,-0.0117895012255236,-0.0117895012255236,-0.011774971515717,0.0,-0.011774971515717,-0.011774971515717,0.8479600000000002,0.0,0.84796,0.84796,0.2,0.0,0.2,0.2,85703.44343733507,0.0,85703.44343733507,85703.44343733507,68.87886511551207,0.0,68.87886511551207,68.87886511551207,-0.013675932038334398,0.0,-0.0136759320383344,-0.0136759320383344,5.717131518116796e-06,0.0,5.717131518116796e-06,5.717131518116796e-06,-0.0174989929001799,0.0,-0.0174989929001799,-0.0174989929001799,0.0,0.0,0.0,0.0,85772.29113324276,0.0,85772.29113324276,85772.29113324276
L,Fe-3.8W_wt,W,110,475.0,2.4521058861219163,0.0,2.4521058861219163,2.4521058861219163,-0.0117895012255236,0.0,-0.0117895012255236,-0.0117895012255236,-0.011774971515717,0.0,-0.011774971515717,-0.011774971515717,0.848995,0.0,0.848995,0.848995,0.2,0.0,0.2,0.2,85703.44343733507,0.0,85703.44343733507,85703.44343733507,71.26007458503818,0.0,71.26007458503818,71.26007458503818,-0.0173818079088158,0.0,-0.0173818079088158,-0.0173818079088158,7.266348030890443e-06,0.0,7.266348030890443e-06,7.266348030890443e-06,-0.0222408339216713,0.0,-0.0222408339216713,-0.0222408339216713,0.0,0.0,0.0,0.0,85774.66389654463,0.0,85774.66389654463,85774.66389654463
L,Fe-3.8W_wt,W,110,500.0,2.452173665424181,0.0,2.452173665424181,2.452173665424181,-0.0117895012255236,0.0,-0.0117895012255236,-0.0117895012255236,-0.011774971515717,0.0,-0.011774971515717,-0.011774971515717,0.8498850000000001,0.0,0.849885,0.849885,0.2,0.0,0.2,0.2,85703.44343733507,0.0,85703.44343733507,85703.44343733507,73.64128405456428,0.0,73.64128405456428,73.64128405456428,-0.0218964615714159,0.0,-0.0218964615714159,-0.0218964615714159,9.153668666550414e-06,0.0,9.153668666550414e-06,9.153668666550414e-06,-0.028017543850264205,0.0,-0.0280175438502642,-0.0280175438502642,0.0,0.0,0.0,0.0,85777.03481653787,0.0,85777.03481653787,85777.03481653787
L,Fe-3.8W_wt,W,110,525.0,2.452240475293263,0.0,2.452240475293263,2.452240475293263,-0.0117504387255236,0.0,-0.0117504387255236,-0.0117504387255236,-0.011735909015717,0.0,-0.011735909015717,-0.011735909015717,0.8505649999999999,0.0,0.850565,0.850565,0.2,0.0,0.2,0.2,85704.66515598698,0.0,85704.66515598698,85704.66515598698,74.77366519990865,0.0,74.77366519990865,74.77366519990865,-0.0321997031938117,0.0,-0.0321997031938117,-0.0321997031938117,1.1409792641833776e-05,0.0,1.1409792641833776e-05,1.1409792641833776e-05,-0.0348071351271681,0.0,-0.0348071351271681,-0.0348071351271681,0.0,0.0,0.0,0.0,85779.37182575835,0.0,85779.37182575835,85779.37182575835
L,Fe-3.8W_wt,W,110,550.0,2.4523069641619557,0.0,2.4523069641619557,2.4523069641619557,-0.0117504387255236,0.0,-0.0117504387255236,-0.0117504387255236,-0.011735909015717,0.0,-0.011735909015717,-0.011735909015717,0.8511200000000001,0.0,0.85112,0.85112,0.2,0.0,0.2,0.2,85704.66515598698,0.0,85704.66515598698,85704.66515598698,77.11575832776397,0.0,77.11575832776397,77.11575832776397,-0.0400399051773047,0.0,-0.0400399051773047,-0.0400399051773047,1.41879262899396e-05,0.0,1.41879262899396e-05,1.41879262899396e-05,-0.0432822123109906,0.0,-0.0432822123109906,-0.0432822123109906,0.0,0.0,0.0,0.0,85781.69760638519,0.0,85781.69760638519,85781.69760638519
L,Fe-3.8W_wt,W,110,575.0,2.452372814521091,0.0,2.452372814521091,2.452372814521091,-0.0117113762255236,0.0,-0.0117113762255236,-0.0117113762255236,-0.011696846515717,0.0,-0.011696846515717,-0.011696846515717,0.8518550000000001,0.0,0.851855,0.851855,0.2,0.0,0.2,0.2,85705.88687463886,0.0,85705.88687463886,85705.88687463886,78.22439857571369,0.0,78.22439857571369,78.22439857571369,-0.0569975887532639,0.0,-0.0569975887532639,-0.0569975887532639,1.75108158639085e-05,0.0,1.75108158639085e-05,1.75108158639085e-05,-0.0532411888759526,0.0,-0.0532411888759526,-0.0532411888759526,0.0,0.0,0.0,0.0,85784.00105194777,0.0,85784.00105194777,85784.00105194777
L,Fe-3.8W_wt,W,110,600.0,2.452437989268712,0.0,2.452437989268712,2.452437989268712,-0.0117113762255236,0.0,-0.0117113762255236,-0.0117113762255236,-0.011696846515717,0.0,-0.011696846515717,-0.011696846515717,0.852445,0.0,0.852445,0.852445,0.2,0.0,0.2,0.2,85705.88687463886,0.0,85705.88687463886,85705.88687463886,80.53013454740838,0.0,80.53013454740838,80.53013454740838,-0.0704030379071928,0.0,-0.0704030379071928,-0.0704030379071928,2.16292418682716e-05,0.0,2.16292418682716e-05,2.16292418682716e-05,-0.0657631580676833,0.0,-0.0657631580676833,-0.0657631580676833,0.0,0.0,0.0,0.0,85786.28086461953,0.0,85786.28086461953,85786.28086461953
L,Fe-3.8W_wt,W,110,625.0,2.452502378540609,0.0,2.452502378540609,2.452502378540609,-0.0116723137255236,0.0,-0.0116723137255236,-0.0116723137255236,-0.011657784015717,0.0,-0.011657784015717,-0.011657784015717,0.8532249999999999,0.0,0.853225,0.853225,0.2,0.0,0.2,0.2,85707.10859329074,0.0,85707.10859329074,85707.10859329074,81.60341604035868,0.0,81.60341604035868,81.60341604035868,-0.0982040540821523,0.0,-0.0982040540821523,-0.0982040540821523,2.6607997501220476e-05,0.0,2.660799750122048e-05,2.660799750122048e-05,-0.0806305345168962,0.0,-0.0806305345168962,-0.0806305345168962,0.0,0.0,0.0,0.0,85788.53320135051,0.0,85788.53320135051,85788.53320135051
L,Fe-3.8W_wt,W,110,650.0,2.452566107280893,0.0,2.452566107280893,2.452566107280893,-0.0116723137255236,0.0,-0.0116723137255236,-0.0116723137255236,-0.011657784015717,0.0,-0.011657784015717,-0.011657784015717,0.85379,0.0,0.85379,0.85379,0.2,0.0,0.2,0.2,85707.10859329074,0.0,85707.10859329074,85707.10859329074,83.87484664884164,0.0,83.87484664884164,83.87484664884164,-0.12138053483090641,0.0,-0.1213805348309064,-0.1213805348309064,3.2887572694053664e-05,0.0,3.2887572694053664e-05,3.2887572694053664e-05,-0.099659606671385,0.0,-0.099659606671385,-0.099659606671385,0.0,0.0,0.0,0.0,85790.76243268566,0.0,85790.76243268566,85790.76243268566
L,Fe-3.8W_wt,W,110,675.0,2.4526285461459048,0.0,2.4526285461459048,2.4526285461459048,-0.0116332512255236,0.0,-0.0116332512255236,-0.0116332512255236,-0.011638252765717,0.0,-0.011638252765717,-0.011638252765717,0.8547749999999998,0.0,0.854775,0.854775,0.2,0.0,0.2,0.2,85708.33031194266,0.0,85708.33031194266,85708.33031194266,84.90719334424591,0.0,84.90719334424591,84.90719334424591,-0.1679574494523975,0.0,-0.1679574494523975,-0.1679574494523975,-0.0001657509003046,0.0,-0.0001657509003046,-0.0001657509003046,-0.1228379028093561,0.0,-0.1228379028093561,-0.1228379028093561,0.0,0.0,0.0,0.0,85792.94654418375,0.0,85792.94654418375,85792.94654418375
L,Fe-3.8W_wt,W,110,700.0,2.452689968557605,0.0,2.452689968557605,2.452689968557605,-0.0116332512255236,0.0,-0.0116332512255236,-0.0116332512255236,-0.011618721515717,0.0,-0.011618721515717,-0.011618721515717,0.855725,0.0,0.855725,0.855725,0.2,0.0,0.2,0.2,85709.55203059455,0.0,85709.55203059455,85709.55203059455,85.9276230856361,0.0,85.9276230856361,85.9276230856361,-0.23159125379068496,0.0,-0.231591253790685,-0.231591253790685,-0.0004634308534309,0.0,-0.0004634308534309,-0.0004634308534309,-0.1524988505126595,0.0,-0.1524988505126595,-0.1524988505126595,0.0,0.0,0.0,0.0,85795.09510014503,0.0,85795.09510014503,85795.09510014503
L,Fe-3.8W_wt,W,111,400.0,2.730778994028966,0.0,2.730778994028966,2.730778994028966,-0.0118676262255236,0.0,-0.0118676262255236,-0.0118676262255236,-0.011853096515717,0.0,-0.011853096515717,-0.011853096515717,0.8322350000000001,0.0,0.832235,0.832235,0.2,0.0,0.2,0.2,233906.4000000526,0.0,233906.4000000526,233906.4000000526,66.75481183900777,0.0,66.75481183900777,66.75481183900777,-0.0106103771401921,0.0,-0.0106103771401921,-0.0106103771401921,6.887358619381525e-06,0.0,6.887358619381526e-06,6.887358619381526e-06,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,233973.14420840185,0.0,233973.14420840185,233973.14420840185
L,Fe-3.8W_wt,W,111,425.0,2.7308078923039285,0.0,2.7308078923039285,2.7308078923039285,-0.0118676262255236,0.0,-0.0118676262255236,-0.0118676262255236,-0.011853096515717,0.0,-0.011853096515717,-0.011853096515717,0.833225,0.0,0.833225,0.833225,0.2,0.0,0.2,0.2,233906.4000000526,0.0,233906.4000000526,233906.4000000526,69.23400710897019,0.0,69.23400710897019,69.23400710897019,-0.013803521058973301,0.0,-0.0138035210589733,-0.0138035210589733,8.960077336290902e-06,0.0,8.960077336290902e-06,8.960077336290902e-06,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,233975.62021260062,0.0,233975.6202126006,233975.6202126006
L,Fe-3.8W_wt,W,111,450.0,2.730836782003906,0.0,2.730836782003906,2.730836782003906,-0.0118676262255236,0.0,-0.0118676262255236,-0.0118676262255236,-0.011853096515717,0.0,-0.011853096515717,-0.011853096515717,0.83436,0.0,0.83436,0.83436,0.2,0.0,0.2,0.2,233906.4000000526,0.0,233906.4000000526,233906.4000000526,71.71320237893259,0.0,71.71320237893259,71.71320237893259,-0.0177318468857949,0.0,-0.0177318468857949,-0.0177318468857949,1.1510013911175827e-05,0.0,1.1510013911175827e-05,1.1510013911175827e-05,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,233978.09548209468,0.0,233978.09548209468,233978.09548209468
L,Fe-3.8W_wt,W,111,475.0,2.7308656614792755,0.0,2.7308656614792755,2.7308656614792755,-0.0118676262255236,0.0,-0.0118676262255236,-0.0118676262255236,-0.011853096515717,0.0,-0.011853096515717,-0.011853096515717,0.8354649999999999,0.0,0.835465,0.835465,0.2,0.0,0.2,0.2,233906.4000000526,0.0,233906.4000000526,233906.4000000526,74.192397648895,0.0,74.192397648895,74.192397648895,-0.0225367862002741,0.0,-0.0225367862002741,-0.0225367862002741,1.4628973752652702e-05,0.0,1.46289737526527e-05,1.46289737526527e-05,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,233980.56987554432,0.0,233980.56987554432,233980.56987554432
